0:1:54,23.4375,27.6012323943662
0:4:54,23.4375,27.601232394366196
0:7:54,23.4375,27.601232394366196
0:10:55,23.4375,27.601232394366196
0:13:55,23.4375,26.913512323943664
0:16:55,23.193359375,26.913512323943664
0:19:55,23.193359375,27.601232394366196
0:22:55,23.4375,26.913512323943664
0:25:55,23.193359375,27.601232394366196
0:28:55,23.4375,27.601232394366196
0:31:55,23.4375,26.913512323943664
0:34:55,23.4375,26.913512323943664
0:37:55,23.4375,26.913512323943664
0:40:56,23.4375,26.913512323943664
0:43:56,22.94921875,27.601232394366196
0:46:56,23.193359375,26.913512323943664
0:49:56,23.4375,26.913512323943664
0:52:56,23.4375,27.601232394366196
0:55:56,23.4375,27.601232394366196
0:58:56,23.4375,26.913512323943664
1:1:56,23.4375,26.913512323943664
1:4:56,23.4375,26.913512323943664
1:7:56,23.4375,26.913512323943664
1:10:57,23.4375,26.913512323943664
1:13:57,23.4375,26.225792253521128
1:16:57,23.4375,26.913512323943664
1:19:57,23.4375,26.913512323943664
1:22:57,23.4375,26.913512323943664
1:25:57,23.4375,26.225792253521128
1:28:57,23.4375,26.913512323943664
1:31:57,23.4375,26.913512323943664
1:34:57,23.193359375,26.913512323943664
1:37:57,23.4375,26.913512323943664
1:40:58,23.4375,26.913512323943664
1:43:58,23.4375,26.913512323943664
1:46:58,23.4375,26.913512323943664
1:49:58,23.4375,26.913512323943664
1:52:58,23.4375,26.913512323943664
1:55:58,23.4375,26.913512323943664
1:58:58,23.4375,26.225792253521128
2:1:58,23.4375,26.913512323943664
2:4:58,23.4375,26.913512323943664
2:7:59,23.4375,26.913512323943664
2:10:59,23.4375,26.913512323943664
2:13:59,23.4375,26.913512323943664
2:16:59,23.4375,26.225792253521128
2:19:59,23.4375,26.913512323943664
2:22:59,23.4375,26.225792253521128
2:25:59,23.4375,26.913512323943664
2:28:59,23.4375,26.913512323943664
2:31:59,23.4375,26.913512323943664
2:35:0,23.4375,26.913512323943664
2:38:0,23.4375,26.913512323943664
2:41:0,23.4375,26.913512323943664
2:44:0,23.4375,26.225792253521128
2:47:0,23.4375,26.913512323943664
2:50:0,23.4375,26.913512323943664
2:53:0,23.4375,26.913512323943664
2:56:0,23.4375,26.913512323943664
2:59:0,23.4375,26.225792253521128
3:2:1,23.193359375,26.913512323943664
3:5:1,23.4375,26.225792253521128
3:8:1,23.4375,26.913512323943664
3:11:1,23.4375,26.913512323943664
3:14:1,23.4375,26.913512323943664
3:17:1,23.4375,26.913512323943664
3:20:1,23.4375,26.913512323943664
3:23:1,23.4375,26.913512323943664
3:26:1,23.4375,26.225792253521128
3:29:1,23.4375,26.913512323943664
3:32:2,23.681640625,26.913512323943664
3:35:2,23.4375,26.225792253521128
3:38:2,23.4375,26.225792253521128
3:41:2,23.4375,26.225792253521128
3:44:2,23.4375,26.913512323943664
3:47:2,23.4375,26.913512323943664
3:50:2,23.681640625,26.913512323943664
3:53:2,23.4375,26.913512323943664
3:56:2,23.4375,26.913512323943664
3:59:3,23.4375,26.913512323943664
4:2:3,23.4375,26.913512323943664
4:5:3,23.4375,26.913512323943664
4:8:3,23.4375,26.225792253521128
4:11:3,23.4375,26.225792253521128
4:14:3,23.193359375,26.225792253521128
4:17:3,23.4375,26.225792253521128
4:20:3,23.4375,26.225792253521128
4:23:3,23.4375,26.225792253521128
4:26:3,23.4375,26.913512323943664
4:29:4,23.4375,26.913512323943664
4:32:4,23.4375,26.225792253521128
4:35:4,23.4375,26.913512323943664
4:38:4,23.681640625,26.225792253521128
4:41:4,23.4375,26.225792253521128
4:44:4,23.4375,26.225792253521128
4:47:4,23.193359375,26.913512323943664
4:50:4,23.681640625,26.225792253521128
4:53:4,23.4375,26.225792253521128
4:56:5,23.4375,26.225792253521128
4:59:5,23.4375,26.225792253521128
5:2:5,23.4375,26.225792253521128
5:5:5,23.4375,26.225792253521128
5:8:5,23.4375,26.225792253521128
5:11:5,23.681640625,26.225792253521128
5:14:5,23.4375,26.225792253521128
5:17:5,23.681640625,26.225792253521128
5:20:5,23.4375,26.913512323943664
5:23:5,23.4375,26.225792253521128
5:26:6,23.4375,26.225792253521128
5:29:6,23.4375,26.225792253521128
5:32:6,23.4375,26.225792253521128
5:35:6,23.4375,26.225792253521128
5:38:6,23.4375,26.225792253521128
5:41:6,23.4375,26.913512323943664
5:44:6,23.4375,26.225792253521128
5:47:6,23.4375,26.225792253521128
5:50:6,23.4375,26.225792253521128
5:53:6,23.4375,26.225792253521128
5:56:7,23.4375,26.225792253521128
5:59:7,23.4375,26.913512323943664
6:2:7,23.4375,26.225792253521128
6:5:7,23.4375,26.225792253521128
6:8:7,23.4375,26.225792253521128
6:11:7,23.4375,26.913512323943664
6:14:7,23.4375,26.225792253521128
6:17:7,23.4375,26.225792253521128
6:20:7,23.4375,26.225792253521128
6:23:7,23.4375,26.913512323943664
6:26:8,23.4375,26.225792253521128
6:29:8,23.4375,26.913512323943664
6:32:8,23.681640625,26.225792253521128
6:35:8,23.4375,26.225792253521128
6:38:8,23.4375,25.53807218309859
6:41:8,23.4375,26.225792253521128
6:44:8,23.4375,26.225792253521128
6:47:8,22.94921875,26.225792253521128
6:50:8,23.681640625,26.913512323943664
6:53:8,23.681640625,26.225792253521128
6:56:9,23.4375,26.225792253521128
6:59:9,23.4375,26.225792253521128
7:2:9,23.4375,26.225792253521128
7:5:9,23.4375,26.225792253521128
7:8:9,23.681640625,26.225792253521128
7:11:9,23.4375,26.913512323943664
7:14:9,23.4375,26.225792253521128
7:17:9,23.681640625,26.225792253521128
7:20:9,23.4375,26.225792253521128
7:23:9,23.4375,26.225792253521128
7:26:10,23.4375,26.225792253521128
7:29:10,23.4375,26.225792253521128
7:32:10,23.4375,26.225792253521128
7:35:10,23.4375,26.225792253521128
7:38:10,23.4375,26.913512323943664
7:41:10,23.681640625,26.225792253521128
7:44:10,23.4375,26.225792253521128
7:47:10,23.193359375,26.225792253521128
7:50:10,23.4375,26.225792253521128
7:53:11,23.193359375,26.225792253521128
7:56:11,23.4375,26.225792253521128
7:59:11,23.4375,26.225792253521128
8:2:11,23.4375,26.225792253521128
8:5:11,23.4375,26.225792253521128
8:8:11,23.4375,26.225792253521128
