,Unnamed: 0,Time,1,2,day
115,115,5:46:58,23.68164063,29.66439261,1
116,116,5:49:58,23.68164063,28.97667254,1
117,117,5:52:58,23.68164063,29.66439261,1
118,118,5:55:59,23.92578125,28.97667254,1
119,119,5:58:59,23.92578125,29.66439261,1
120,120,6:01:59,23.92578125,28.97667254,1
121,121,6:04:59,23.68164063,28.97667254,1
122,122,6:07:59,23.68164063,29.66439261,1
123,123,6:10:59,23.92578125,28.97667254,1
124,124,6:13:59,23.68164063,28.97667254,1
125,125,6:16:59,23.68164063,29.66439261,1
126,126,6:19:59,23.92578125,28.97667254,1
127,127,6:23:00,23.68164063,28.97667254,1
128,128,6:26:08,23.92578125,28.97667254,1
129,129,6:29:08,23.68164063,29.66439261,1
130,130,6:32:08,23.68164063,28.97667254,1
131,131,6:35:08,23.68164063,28.97667254,1
132,132,6:38:08,23.68164063,28.97667254,1
133,133,6:41:09,23.68164063,29.66439261,1
134,134,6:44:09,23.68164063,28.97667254,1
135,135,6:47:09,23.68164063,28.97667254,1
136,136,6:50:09,23.68164063,28.97667254,1
137,137,6:53:09,23.68164063,28.97667254,1
138,138,6:56:09,23.68164063,29.66439261,1
139,139,6:59:09,23.92578125,28.97667254,1
140,140,7:02:09,23.68164063,28.97667254,1
141,141,7:05:09,23.68164063,29.66439261,1
142,142,7:08:10,23.68164063,28.97667254,1
143,143,7:11:10,23.68164063,28.97667254,1
144,144,7:14:10,23.68164063,29.66439261,1
145,145,7:17:10,23.68164063,28.97667254,1
146,146,7:20:10,23.68164063,28.97667254,1
147,147,7:23:10,23.68164063,28.97667254,1
148,148,7:26:10,23.68164063,29.66439261,1
149,149,7:29:10,23.92578125,28.97667254,1
150,150,7:32:10,23.92578125,29.66439261,1
151,151,7:35:11,23.68164063,29.66439261,1
152,152,7:38:11,23.92578125,28.97667254,1
153,153,7:41:11,23.92578125,29.66439261,1
154,154,7:44:11,23.92578125,29.66439261,1
155,155,7:47:11,23.92578125,28.97667254,1
156,156,7:50:11,23.92578125,28.97667254,1
157,157,7:53:11,23.92578125,29.66439261,1
158,158,7:56:11,23.92578125,29.66439261,1
159,159,7:59:11,23.92578125,29.66439261,1
160,160,8:02:11,23.92578125,29.66439261,1
161,161,8:05:12,23.92578125,29.66439261,1
162,162,8:08:12,23.92578125,29.66439261,1
163,163,8:11:12,23.92578125,29.66439261,1
164,164,8:14:12,24.16992188,29.66439261,1
165,165,8:17:12,24.16992188,29.66439261,1
166,166,8:20:19,24.16992188,29.66439261,1
167,167,8:23:19,24.4140625,29.66439261,1
168,168,8:26:19,23.92578125,29.66439261,1
169,169,8:29:19,23.92578125,29.66439261,1
170,170,8:32:19,23.92578125,29.66439261,1
171,171,8:35:19,24.4140625,29.66439261,1
172,172,8:38:19,24.16992188,29.66439261,1
173,173,8:41:19,24.16992188,29.66439261,1
174,174,8:44:20,24.16992188,30.35211268,1
175,175,8:47:20,23.68164063,29.66439261,1
176,176,8:50:20,24.16992188,30.35211268,1
177,177,8:53:20,23.92578125,30.35211268,1
178,178,8:56:20,24.16992188,29.66439261,1
179,179,8:59:20,24.16992188,30.35211268,1
180,180,9:02:20,24.16992188,30.35211268,1
181,181,9:05:20,24.16992188,29.66439261,1
182,182,9:08:20,24.16992188,30.35211268,1
183,183,9:11:21,24.16992188,29.66439261,1
184,184,9:14:21,24.16992188,30.35211268,1
185,185,9:17:21,23.92578125,30.35211268,1
186,186,9:20:21,24.16992188,30.35211268,1
187,187,9:23:21,23.92578125,30.35211268,1
188,188,9:26:21,24.16992188,29.66439261,1
189,189,9:29:21,24.16992188,30.35211268,1
190,190,9:32:21,24.16992188,30.35211268,1
191,191,9:35:21,24.16992188,30.35211268,1
192,192,9:38:22,24.4140625,30.35211268,1
193,193,9:41:22,24.4140625,30.35211268,1
194,194,9:44:22,24.4140625,30.35211268,1
195,195,9:47:22,24.65820313,30.35211268,1
196,196,9:50:22,24.90234375,30.35211268,1
197,197,9:53:22,24.65820313,30.35211268,1
198,198,9:56:22,24.65820313,31.03983275,1
199,199,9:59:22,24.65820313,31.03983275,1
200,200,10:02:23,24.65820313,31.03983275,1
201,201,10:05:23,24.90234375,31.03983275,1
202,202,10:08:23,24.90234375,31.03983275,1
203,203,10:11:23,24.90234375,31.03983275,1
204,204,10:14:23,24.90234375,30.35211268,1
205,205,10:17:23,24.90234375,31.03983275,1
206,206,10:20:23,24.90234375,31.03983275,1
207,207,10:23:23,25.14648438,31.03983275,1
208,208,10:26:23,25.14648438,31.03983275,1
209,209,10:29:23,25.14648438,31.03983275,1
210,210,10:32:24,25.14648438,31.03983275,1
211,211,10:35:24,25.14648438,31.03983275,1
212,212,10:38:24,25.14648438,31.03983275,1
213,213,10:41:24,25.390625,31.03983275,1
214,214,10:44:24,25.390625,31.72755282,1
215,215,10:47:24,25.390625,31.03983275,1
216,216,10:50:24,25.390625,31.03983275,1
217,217,10:53:24,25.14648438,31.03983275,1
218,218,10:56:25,25.63476563,31.03983275,1
219,219,10:59:25,25.87890625,31.03983275,1
220,220,11:02:25,25.87890625,31.72755282,1
221,221,11:05:25,25.87890625,31.72755282,1
222,222,11:08:25,26.12304688,31.03983275,1
223,223,11:11:25,26.3671875,31.72755282,1
224,224,11:14:25,26.3671875,31.72755282,1
225,225,11:17:25,26.61132813,31.72755282,1
226,226,11:20:25,26.3671875,31.72755282,1
227,227,11:23:26,26.61132813,32.41527289,1
228,228,11:26:26,26.61132813,32.41527289,1
229,229,11:29:26,26.85546875,32.41527289,1
230,230,11:32:26,26.85546875,32.41527289,1
231,231,11:35:26,26.85546875,32.41527289,1
232,232,11:38:26,26.85546875,33.10299296,1
233,233,11:41:26,27.09960938,33.10299296,1
234,234,11:44:26,27.34375,33.10299296,1
235,235,11:47:26,27.09960938,33.10299296,1
236,236,11:50:27,27.34375,33.10299296,1
237,237,11:53:27,27.34375,33.79071303,1
